Conocimiento:5.54
Ideal_Conocimiento:9.82
Habilidades:5.81
Ideal_Habilidades:9.88
Actitudes_y_Valores:6.98
Ideal_Ac_Val:9.85
Global:75.72
Experiencia previa,4.826942,1.870337204198429
Aprendizaje autónomo,4.753233,3.410513732628935
Posesión de información,4.710952,1.4739211061031654
Pensamiento crítico,4.658552,4.318754508717123
Aprovechar oportunidades,4.796937,4.381697532629182
Desarrollo de redes de contactos ,4.791136,1.42645402794001
Toma de decisiones y solución de problemas ,4.888132,3.450100600820644
Persuasión ,4.805802,1.96044695607055
Creatividad e innovación,4.758982,3.213277780815381
Liderazgo ,4.830064,2.99249501317526
Inconformidad e individualismo,4.886479,3.3051368100514655
Locus de control interno ,4.820008,2.5997471761263515
Tendencia a asumir riesgos ,4.883331,3.6720038137198077
Tolerancia al fracaso y a la incertidumbre ,4.797048,2.5119806334565284
Motivación,4.771941,4.091749218924722
Persistencia ,4.86577,2.9317371562795502
Legitimidad,4.753092,4.603596025003526
Autoeficacia ,4.774559,3.988002265347048
Competitividad,4.737989,3.743264950006044
Confianza ,4.73154,3.46372220781816
