Conocimiento:5.82
Ideal_Conocimiento:9.82
Habilidades:6.53
Ideal_Habilidades:9.88
Actitudes_y_Valores:5.87
Ideal_Ac_Val:9.85
Global:61.01
Experiencia previa,4.826942,1.0938220746037717
Aprendizaje autónomo,4.753233,4.977638670475427
Posesión de información,4.710952,1.501551723747828
Pensamiento crítico,4.658552,4.070578700438205
Aprovechar oportunidades,4.796937,4.969003962080988
Desarrollo de redes de contactos ,4.791136,2.482088048978258
Toma de decisiones y solución de problemas ,4.888132,1.8367480880873772
Persuasión ,4.805802,4.153689998551929
Creatividad e innovación,4.758982,2.246903139514457
Liderazgo ,4.830064,3.898665030057181
Inconformidad e individualismo,4.886479,2.6650592771656143
Locus de control interno ,4.820008,1.1139991248419259
Tendencia a asumir riesgos ,4.883331,1.2359395861288431
Tolerancia al fracaso y a la incertidumbre ,4.797048,4.8528483549348405
Motivación,4.771941,3.5391449019622154
Persistencia ,4.86577,4.151327861633411
Legitimidad,4.753092,4.102087825746394
Autoeficacia ,4.774559,2.8086787789715943
Competitividad,4.737989,1.9112614254019946
Confianza ,4.73154,2.9781836589409325
