Conocimiento:7.21
Ideal_Conocimiento:9.82
Habilidades:7.3
Ideal_Habilidades:9.88
Actitudes_y_Valores:6.78
Ideal_Ac_Val:9.85
Global:77.36
Experiencia previa,4.826942,3.017529529263806
Aprendizaje autónomo,4.753233,2.9735871818047275
Posesión de información,4.710952,4.239
Pensamiento crítico,4.658552,4.1850000000000005
Aprovechar oportunidades,4.796937,4.190278146101651
Desarrollo de redes de contactos ,4.791136,4.311
Toma de decisiones y solución de problemas ,4.888132,4.392
Persuasión ,4.805802,2.017442121719516
Creatividad e innovación,4.758982,3.6253618352984573
Liderazgo ,4.830064,3.3539313055920092
Inconformidad e individualismo,4.886479,4.392
Locus de control interno ,4.820008,3.3096308260116984
Tendencia a asumir riesgos ,4.883331,4.392
Tolerancia al fracaso y a la incertidumbre ,4.797048,2.474048377773304
Motivación,4.771941,4.293
Persistencia ,4.86577,3.9196921439657797
Legitimidad,4.753092,2.5031641549125654
Autoeficacia ,4.774559,2.325658608131845
Competitividad,4.737989,3.3106764773422426
Confianza ,4.73154,2.976853607627065
