Conocimiento:5.36
Ideal_Conocimiento:9.82
Habilidades:5.13
Ideal_Habilidades:9.88
Actitudes_y_Valores:6.62
Ideal_Ac_Val:9.85
Global:69.21
Experiencia previa,4.826942,1.6066262324623641
Aprendizaje autónomo,4.753233,4.275
Posesión de información,4.710952,1.8505915602058107
Pensamiento crítico,4.658552,2.9799877281927403
Aprovechar oportunidades,4.796937,4.311
Desarrollo de redes de contactos ,4.791136,1.3420624407593391
Toma de decisiones y solución de problemas ,4.888132,1.2968787046154924
Persuasión ,4.805802,2.2844977075391717
Creatividad e innovación,4.758982,1.9282663376828224
Liderazgo ,4.830064,4.215884982708264
Inconformidad e individualismo,4.886479,2.706784411506706
Locus de control interno ,4.820008,1.7422230952087632
Tendencia a asumir riesgos ,4.883331,1.6590279979286124
Tolerancia al fracaso y a la incertidumbre ,4.797048,4.311
Motivación,4.771941,3.4698593469743093
Persistencia ,4.86577,4.3740000000000006
Legitimidad,4.753092,4.275
Autoeficacia ,4.774559,3.641540994561484
Competitividad,4.737989,4.012361497057134
Confianza ,4.73154,2.9150657725710536
