Conocimiento:5.68
Ideal_Conocimiento:9.82
Habilidades:5.72
Ideal_Habilidades:9.88
Actitudes_y_Valores:6.22
Ideal_Ac_Val:9.85
Global:64.64
Experiencia previa,4.826942,1.8633150253924082
Aprendizaje autónomo,4.753233,4.791554665832361
Posesión de información,4.710952,2.7681701814858086
Pensamiento crítico,4.658552,1.9401057853492214
Aprovechar oportunidades,4.796937,4.152703878625191
Desarrollo de redes de contactos ,4.791136,3.160199077914798
Toma de decisiones y solución de problemas ,4.888132,1.83417110135544
Persuasión ,4.805802,2.1224526863048423
Creatividad e innovación,4.758982,3.305494346891259
Liderazgo ,4.830064,2.59334154386206
Inconformidad e individualismo,4.886479,3.0091945585037916
Locus de control interno ,4.820008,1.4244398114238503
Tendencia a asumir riesgos ,4.883331,3.4543050523741035
Tolerancia al fracaso y a la incertidumbre ,4.797048,3.522502226573694
Motivación,4.771941,4.383880168482889
Persistencia ,4.86577,3.1237306458545713
Legitimidad,4.753092,3.8000546417349086
Autoeficacia ,4.774559,3.283886355651609
Competitividad,4.737989,2.514905757512511
Confianza ,4.73154,2.5604455108782505
