Conocimiento:6.31
Ideal_Conocimiento:9.82
Habilidades:6.04
Ideal_Habilidades:9.88
Actitudes_y_Valores:5.84
Ideal_Ac_Val:9.85
Global:60.61
Experiencia previa,4.826942,2.3287858535672656
Aprendizaje autónomo,4.753233,3.9713721758065033
Posesión de información,4.710952,3.9716247996213685
Pensamiento crítico,4.658552,2.351346821088777
Aprovechar oportunidades,4.796937,3.52363549495928
Desarrollo de redes de contactos ,4.791136,2.43598098597909
Toma de decisiones y solución de problemas ,4.888132,3.594964852018444
Persuasión ,4.805802,3.429767191625086
Creatividad e innovación,4.758982,3.9053751538555255
Liderazgo ,4.830064,1.2378305352717616
Inconformidad e individualismo,4.886479,3.859035390423442
Locus de control interno ,4.820008,2.4805500004104615
Tendencia a asumir riesgos ,4.883331,1.5390856127999304
Tolerancia al fracaso y a la incertidumbre ,4.797048,1.8528703289093778
Motivación,4.771941,2.535862859767461
Persistencia ,4.86577,2.7971271464591947
Legitimidad,4.753092,4.324467067546378
Autoeficacia ,4.774559,2.525190411701633
Competitividad,4.737989,4.4783018119216855
Confianza ,4.73154,2.8271650509403936
