Conocimiento:5.38
Ideal_Conocimiento:9.82
Habilidades:5.76
Ideal_Habilidades:9.88
Actitudes_y_Valores:6.63
Ideal_Ac_Val:9.85
Global:70.34
Experiencia previa,4.826942,1.5193628449866454
Aprendizaje autónomo,4.753233,4.275
Posesión de información,4.710952,1.6653705124603908
Pensamiento crítico,4.658552,3.2978206683930695
Aprovechar oportunidades,4.796937,4.311
Desarrollo de redes de contactos ,4.791136,2.0558464663632345
Toma de decisiones y solución de problemas ,4.888132,1.3745966901552298
Persuasión ,4.805802,3.2339003693504598
Creatividad e innovación,4.758982,2.898260269233928
Liderazgo ,4.830064,3.4104592421625983
Inconformidad e individualismo,4.886479,2.8098576883452644
Locus de control interno ,4.820008,1.4104034689125673
Tendencia a asumir riesgos ,4.883331,1.8864709833635573
Tolerancia al fracaso y a la incertidumbre ,4.797048,4.311
Motivación,4.771941,4.20792139070563
Persistencia ,4.86577,3.2513697858298105
Legitimidad,4.753092,4.275
Autoeficacia ,4.774559,3.2651599180054705
Competitividad,4.737989,3.780216603354237
Confianza ,4.73154,3.968241870574233
