Conocimiento:5.53
Ideal_Conocimiento:9.82
Habilidades:5.42
Ideal_Habilidades:9.88
Actitudes_y_Valores:6.18
Ideal_Ac_Val:9.85
Global:60.62
Previous experience,4.826942,1.6953087468635366
Autonomous Learning ,4.753233,4.275
Possesion of information,4.710952,2.1205457969158443
Critical thinking,4.658552,2.9663946491769035
Seize opportunities,4.796937,4.311
Development  of contact network,4.791136,1.345943089197271
Decision making and problem solving,4.888132,1.3403506238655563
Persuasion ,4.805802,2.9212917309334197
Creativity e innovation,4.758982,2.5797532473505944
Leadership ,4.830064,3.755468032438198
Nonconformity and individualism,4.886479,2.741504757821277
Locus of internal control ,4.820008,1.3335314068050723
Tendency to take risks ,4.883331,1.5776098117384867
Tolerance for failure and uncertainty ,4.797048,4.311
Motivation,4.771941,4.147366771435612
Persistence ,4.86577,3.6693053913437343
Legitimacy,4.753092,3.073078890864439
Self-Eficacy ,4.774559,2.295912001241838
Competitiveness,4.737989,3.6336394965954195
Trust ,4.73154,4.117141359082197
