Conocimiento:5.05
Ideal_Conocimiento:9.82
Habilidades:5.71
Ideal_Habilidades:9.88
Actitudes_y_Valores:5.83
Ideal_Ac_Val:9.85
Global:58.14
Experiencia previa,4.826942,1.3518698711801758
Aprendizaje autónomo,4.753233,4.861230935039513
Posesión de información,4.710952,1.4424742413650031
Pensamiento crítico,4.658552,2.4398117603748766
Aprovechar oportunidades,4.796937,4.964185168998984
Desarrollo de redes de contactos ,4.791136,2.7774367192381346
Toma de decisiones y solución de problemas ,4.888132,1.0038592910804693
Persuasión ,4.805802,2.7511760415026334
Creatividad e innovación,4.758982,2.372530758944424
Liderazgo ,4.830064,3.247154036577133
Inconformidad e individualismo,4.886479,2.615270253558675
Locus de control interno ,4.820008,1.0266016462567973
Tendencia a asumir riesgos ,4.883331,1.004494543977985
Tolerancia al fracaso y a la incertidumbre ,4.797048,3.115725272859673
Motivación,4.771941,3.8958741259679166
Persistencia ,4.86577,3.8929781640085013
Legitimidad,4.753092,4.202857044261142
Autoeficacia ,4.774559,3.0795920405426975
Competitividad,4.737989,2.7824007436705838
Confianza ,4.73154,3.5532942443491646
