Conocimiento:7.23
Ideal_Conocimiento:9.82
Habilidades:7.58
Ideal_Habilidades:9.88
Actitudes_y_Valores:6.52
Ideal_Ac_Val:9.85
Global:74.07
Experiencia previa,4.826942,3.351315283034531
Aprendizaje autónomo,4.753233,4.228947635332521
Posesión de información,4.710952,3.7124552869108483
Pensamiento crítico,4.658552,3.165467454657302
Aprovechar oportunidades,4.796937,4.580335421050227
Desarrollo de redes de contactos ,4.791136,4.485666692032586
Toma de decisiones y solución de problemas ,4.888132,4.873164997274551
Persuasión ,4.805802,1.9310915049102635
Creatividad e innovación,4.758982,3.4470624312802705
Liderazgo ,4.830064,3.4228216480955362
Inconformidad e individualismo,4.886479,4.264814008184069
Locus de control interno ,4.820008,3.5145396136372
Tendencia a asumir riesgos ,4.883331,3.8559050598121303
Tolerancia al fracaso y a la incertidumbre ,4.797048,1.1318756632531695
Motivación,4.771941,4.389351222058015
Persistencia ,4.86577,1.9775529159241567
Legitimidad,4.753092,3.482132578484426
Autoeficacia ,4.774559,3.4038907278504706
Competitividad,4.737989,3.811880123977782
Confianza ,4.73154,2.781701990846247
