Conocimiento:7.88
Ideal_Conocimiento:9.82
Habilidades:7.29
Ideal_Habilidades:9.88
Actitudes_y_Valores:7.01
Ideal_Ac_Val:9.85
Global:81.69
Experiencia previa,4.826942,4.338
Aprendizaje autónomo,4.753233,4.17057113285566
Posesión de información,4.710952,4.239
Pensamiento crítico,4.658552,3.0070418486726225
Aprovechar oportunidades,4.796937,3.2539222026435315
Desarrollo de redes de contactos ,4.791136,4.311
Toma de decisiones y solución de problemas ,4.888132,4.392
Persuasión ,4.805802,1.345294058471058
Creatividad e innovación,4.758982,4.2356087249709375
Liderazgo ,4.830064,4.347
Inconformidad e individualismo,4.886479,4.392
Locus de control interno ,4.820008,4.338
Tendencia a asumir riesgos ,4.883331,4.392
Tolerancia al fracaso y a la incertidumbre ,4.797048,1.302032520383732
Motivación,4.771941,4.241776260701703
Persistencia ,4.86577,4.3740000000000006
Legitimidad,4.753092,3.74364546411919
Autoeficacia ,4.774559,2.2792995887195313
Competitividad,4.737989,2.4190417267414546
Confianza ,4.73154,3.568001436943466
