Conocimiento:8.23
Ideal_Conocimiento:9.82
Habilidades:7.22
Ideal_Habilidades:9.88
Actitudes_y_Valores:7.09
Ideal_Ac_Val:9.85
Global:83.29
Experiencia previa,4.826942,3.760030334620263
Aprendizaje autónomo,4.753233,4.275
Posesión de información,4.710952,4.239
Pensamiento crítico,4.658552,4.1850000000000005
Aprovechar oportunidades,4.796937,3.557094142741282
Desarrollo de redes de contactos ,4.791136,3.8562704785499387
Toma de decisiones y solución de problemas ,4.888132,4.392
Persuasión ,4.805802,2.1407221978914612
Creatividad e innovación,4.758982,4.056924043583416
Liderazgo ,4.830064,3.643141733949009
Inconformidad e individualismo,4.886479,4.283184143751205
Locus de control interno ,4.820008,4.338
Tendencia a asumir riesgos ,4.883331,4.392
Tolerancia al fracaso y a la incertidumbre ,4.797048,1.286569110010407
Motivación,4.771941,4.224400313965678
Persistencia ,4.86577,3.5772819053160645
Legitimidad,4.753092,3.0772426760934475
Autoeficacia ,4.774559,3.0366583633328834
Competitividad,4.737989,3.4694699657529435
Confianza ,4.73154,3.7783554643488113
