Conocimiento:5.9
Ideal_Conocimiento:9.82
Habilidades:7.73
Ideal_Habilidades:9.88
Actitudes_y_Valores:6.79
Ideal_Ac_Val:9.85
Global:76.31
Experiencia previa,4.826942,1.6552615624954305
Aprendizaje autónomo,4.753233,3.5833344095127337
Posesión de información,4.710952,2.380093227179539
Pensamiento crítico,4.658552,4.1850000000000005
Aprovechar oportunidades,4.796937,4.311
Desarrollo de redes de contactos ,4.791136,3.7023655970531
Toma de decisiones y solución de problemas ,4.888132,4.392
Persuasión ,4.805802,3.1021392004011945
Creatividad e innovación,4.758982,3.338166103543247
Liderazgo ,4.830064,4.347
Inconformidad e individualismo,4.886479,2.997631483858515
Locus de control interno ,4.820008,2.1388117322726328
Tendencia a asumir riesgos ,4.883331,3.2527514669218194
Tolerancia al fracaso y a la incertidumbre ,4.797048,4.311
Motivación,4.771941,4.055525735165814
Persistencia ,4.86577,2.6486074747039394
Legitimidad,4.753092,4.275
Autoeficacia ,4.774559,2.4851703644556435
Competitividad,4.737989,3.5491096198206953
Confianza ,4.73154,4.257000000000001
