Conocimiento:6.27
Ideal_Conocimiento:9.82
Habilidades:6.73
Ideal_Habilidades:9.88
Actitudes_y_Valores:6.74
Ideal_Ac_Val:9.85
Global:74.59
Experiencia previa,4.826942,3.083620206295007
Aprendizaje autónomo,4.753233,3.726246974627753
Posesión de información,4.710952,3.4543979508361504
Pensamiento crítico,4.658552,2.266068799136785
Aprovechar oportunidades,4.796937,4.2253165016578835
Desarrollo de redes de contactos ,4.791136,2.364056177688455
Toma de decisiones y solución de problemas ,4.888132,4.392
Persuasión ,4.805802,4.32
Creatividad e innovación,4.758982,2.038014755840866
Liderazgo ,4.830064,2.852305734590847
Inconformidad e individualismo,4.886479,3.9910817965102554
Locus de control interno ,4.820008,3.2938188371489905
Tendencia a asumir riesgos ,4.883331,3.8930976800238537
Tolerancia al fracaso y a la incertidumbre ,4.797048,1.7966016709906554
Motivación,4.771941,3.936814415972892
Persistencia ,4.86577,4.256488274191591
Legitimidad,4.753092,3.4929735072142627
Autoeficacia ,4.774559,3.2418849707505935
Competitividad,4.737989,3.491635471637117
Confianza ,4.73154,2.303982856972019
