Conocimiento:5.53
Ideal_Conocimiento:9.82
Habilidades:5.79
Ideal_Habilidades:9.88
Actitudes_y_Valores:6.83
Ideal_Ac_Val:9.85
Global:73.4
Experiencia previa,4.826942,1.939849892683873
Aprendizaje autónomo,4.753233,4.275
Posesión de información,4.710952,1.5777291877943878
Pensamiento crítico,4.658552,3.2741663429956667
Aprovechar oportunidades,4.796937,3.9573642299009912
Desarrollo de redes de contactos ,4.791136,4.290555037327556
Toma de decisiones y solución de problemas ,4.888132,3.0554893299856576
Persuasión ,4.805802,1.3340304356601544
Creatividad e innovación,4.758982,1.8420742114947584
Liderazgo ,4.830064,2.8879628437550457
Inconformidad e individualismo,4.886479,3.2489149255373286
Locus de control interno ,4.820008,2.005328898966086
Tendencia a asumir riesgos ,4.883331,1.831124278216384
Tolerancia al fracaso y a la incertidumbre ,4.797048,4.240481553856123
Motivación,4.771941,4.275919396186932
Persistencia ,4.86577,3.942047903743801
Legitimidad,4.753092,4.275
Autoeficacia ,4.774559,3.8604203229077143
Competitividad,4.737989,2.189199831732272
Confianza ,4.73154,4.257000000000001
