Conocimiento:5.94
Ideal_Conocimiento:9.82
Habilidades:5.49
Ideal_Habilidades:9.88
Actitudes_y_Valores:6.45
Ideal_Ac_Val:9.85
Global:63.25
Previous experience,4.826942,1.7733258583036196
Autonomous Learning ,4.753233,4.275
Possesion of information,4.710952,2.0646395488971794
Critical thinking,4.658552,3.7612394490070966
Seize opportunities,4.796937,4.311
Development  of contact network,4.791136,2.094695179723004
Decision making and problem solving,4.888132,1.5410006183162288
Persuasion ,4.805802,3.307815138316525
Creativity e innovation,4.758982,2.238608821028368
Leadership ,4.830064,2.967637202947264
Nonconformity and individualism,4.886479,2.9764319688557457
Locus of internal control ,4.820008,1.4753665836178746
Tendency to take risks ,4.883331,1.779626443448212
Tolerance for failure and uncertainty ,4.797048,4.096763678569417
Motivation,4.771941,4.018274991270198
Persistence ,4.86577,3.7520213264984283
Legitimacy,4.753092,3.8325205976435215
Self-Eficacy ,4.774559,2.8263571576555018
Competitiveness,4.737989,3.8602529306759665
Trust ,4.73154,3.618745631133325
