Conocimiento:4.88
Ideal_Conocimiento:9.82
Habilidades:6.55
Ideal_Habilidades:9.88
Actitudes_y_Valores:5.97
Ideal_Ac_Val:9.85
Global:61.16
Experiencia previa,4.826942,1.4592074132724242
Aprendizaje autónomo,4.753233,4.275
Posesión de información,4.710952,1.492354111049841
Pensamiento crítico,4.658552,2.540334662535713
Aprovechar oportunidades,4.796937,4.311
Desarrollo de redes de contactos ,4.791136,4.067488761399517
Toma de decisiones y solución de problemas ,4.888132,1.3277892039574424
Persuasión ,4.805802,3.2676557219307876
Creatividad e innovación,4.758982,2.3855115523991377
Liderazgo ,4.830064,4.292947623912369
Inconformidad e individualismo,4.886479,2.960829859659362
Locus de control interno ,4.820008,1.5133710558132032
Tendencia a asumir riesgos ,4.883331,1.4150330718543416
Tolerancia al fracaso y a la incertidumbre ,4.797048,4.311
Motivación,4.771941,3.5336714735966734
Persistencia ,4.86577,3.895247539088009
Legitimidad,4.753092,3.6642894231133027
Autoeficacia ,4.774559,2.725231522403056
Competitividad,4.737989,3.1548456755697134
Confianza ,4.73154,2.694595037241365
