Conocimiento:6.7
Ideal_Conocimiento:9.82
Habilidades:6.8
Ideal_Habilidades:9.88
Actitudes_y_Valores:6.07
Ideal_Ac_Val:9.85
Global:65.53
Previous experience,4.826942,3.064913551386348
Autonomous Learning ,4.753233,4.275
Possesion of information,4.710952,4.239
Critical thinking,4.658552,1.8262420517276705
Seize opportunities,4.796937,3.1069631938208766
Development  of contact network,4.791136,3.908662557127238
Decision making and problem solving,4.888132,4.392
Persuasion ,4.805802,2.9248979750839847
Creativity e innovation,4.758982,4.134439850800394
Leadership ,4.830064,1.9471259486577353
Nonconformity and individualism,4.886479,4.069646028150151
Locus of internal control ,4.820008,3.0782040063094978
Tendency to take risks ,4.883331,4.392
Tolerance for failure and uncertainty ,4.797048,2.9146361659015203
Motivation,4.771941,3.4031749289409716
Persistence ,4.86577,2.3047259669198477
Legitimacy,4.753092,1.381310351058029
Self-Eficacy ,4.774559,2.196663763599176
Competitiveness,4.737989,4.257000000000001
Trust ,4.73154,2.3337734417970273
