Conocimiento:5.79
Ideal_Conocimiento:9.82
Habilidades:6.7
Ideal_Habilidades:9.88
Actitudes_y_Valores:6.16
Ideal_Ac_Val:9.85
Global:65.45
Experiencia previa,4.826942,1.6006264228261406
Aprendizaje autónomo,4.753233,4.275
Posesión de información,4.710952,1.5782649046599035
Pensamiento crítico,4.658552,4.1190642873561085
Aprovechar oportunidades,4.796937,4.311
Desarrollo de redes de contactos ,4.791136,4.231741287818579
Toma de decisiones y solución de problemas ,4.888132,1.4079227326787205
Persuasión ,4.805802,3.8998107438416754
Creatividad e innovación,4.758982,2.0439885043112778
Liderazgo ,4.830064,4.216142270917132
Inconformidad e individualismo,4.886479,2.9351920954385884
Locus de control interno ,4.820008,1.4866499629579066
Tendencia a asumir riesgos ,4.883331,1.3445640291450134
Tolerancia al fracaso y a la incertidumbre ,4.797048,3.929671429681822
Motivación,4.771941,3.700985110475475
Persistencia ,4.86577,4.223127245145889
Legitimidad,4.753092,4.275
Autoeficacia ,4.774559,3.5132842223459217
Competitividad,4.737989,3.724027092269739
Confianza ,4.73154,1.6814601050639406
