Conocimiento:6.23
Ideal_Conocimiento:9.82
Habilidades:5.94
Ideal_Habilidades:9.88
Actitudes_y_Valores:5.93
Ideal_Ac_Val:9.85
Global:61.56
Experiencia previa,4.826942,1.75103438817795
Aprendizaje autónomo,4.753233,4.275
Posesión de información,4.710952,2.485651388995841
Pensamiento crítico,4.658552,3.945465781963414
Aprovechar oportunidades,4.796937,4.260153761157023
Desarrollo de redes de contactos ,4.791136,4.033203630507584
Toma de decisiones y solución de problemas ,4.888132,1.4115939301951121
Persuasión ,4.805802,1.7785542085239725
Creatividad e innovación,4.758982,1.987275658681923
Liderazgo ,4.830064,4.347
Inconformidad e individualismo,4.886479,2.867661477569236
Locus de control interno ,4.820008,1.3301935476693993
Tendencia a asumir riesgos ,4.883331,1.6181219458049545
Tolerancia al fracaso y a la incertidumbre ,4.797048,3.646714750469758
Motivación,4.771941,3.4701712279312704
Persistencia ,4.86577,3.977412379540147
Legitimidad,4.753092,4.275
Autoeficacia ,4.774559,2.838735464268029
Competitividad,4.737989,3.4610150112561526
Confianza ,4.73154,2.151281389716445
