Conocimiento:5.32
Ideal_Conocimiento:9.82
Habilidades:7.22
Ideal_Habilidades:9.88
Actitudes_y_Valores:6.04
Ideal_Ac_Val:9.85
Global:63.78
Experiencia previa,4.826942,2.1424405227572274
Aprendizaje autónomo,4.753233,4.275
Posesión de información,4.710952,1.7494811486351414
Pensamiento crítico,4.658552,2.4771206988840433
Aprovechar oportunidades,4.796937,4.144748167338198
Desarrollo de redes de contactos ,4.791136,3.5811313767219652
Toma de decisiones y solución de problemas ,4.888132,4.392
Persuasión ,4.805802,4.25343796006522
Creatividad e innovación,4.758982,1.9033287576896338
Liderazgo ,4.830064,3.3838104161079503
Inconformidad e individualismo,4.886479,3.4521402440765447
Locus de control interno ,4.820008,3.8195209575002402
Tendencia a asumir riesgos ,4.883331,1.756857714134002
Tolerancia al fracaso y a la incertidumbre ,4.797048,2.539761473966937
Motivación,4.771941,2.6843706041467614
Persistencia ,4.86577,2.749960200141719
Legitimidad,4.753092,4.275
Autoeficacia ,4.774559,2.619932118163762
Competitividad,4.737989,3.3592564855791123
Confianza ,4.73154,2.9553887299373294
