Conocimiento:5.71
Ideal_Conocimiento:9.82
Habilidades:5.22
Ideal_Habilidades:9.88
Actitudes_y_Valores:6.3
Ideal_Ac_Val:9.85
Global:65.14
Experiencia previa,4.826942,1.7493271100070231
Aprendizaje autónomo,4.753233,4.275
Posesión de información,4.710952,2.3540043298285394
Pensamiento crítico,4.658552,3.041236800129961
Aprovechar oportunidades,4.796937,4.311
Desarrollo de redes de contactos ,4.791136,1.2591220853823653
Toma de decisiones y solución de problemas ,4.888132,1.3063030955879333
Persuasión ,4.805802,1.9955663514069122
Creatividad e innovación,4.758982,2.5292594805594963
Liderazgo ,4.830064,4.262618817622401
Inconformidad e individualismo,4.886479,2.9023166742872704
Locus de control interno ,4.820008,1.4882861004529602
Tendencia a asumir riesgos ,4.883331,4.08977945229993
Tolerancia al fracaso y a la incertidumbre ,4.797048,4.311
Motivación,4.771941,3.0126400136459077
Persistencia ,4.86577,3.059915884102679
Legitimidad,4.753092,4.205420092637921
Autoeficacia ,4.774559,1.4474012424211649
Competitividad,4.737989,2.7130400235884986
Confianza ,4.73154,4.257000000000001
