Conocimiento:4.97
Ideal_Conocimiento:9.82
Habilidades:5.46
Ideal_Habilidades:9.88
Actitudes_y_Valores:5.84
Ideal_Ac_Val:9.85
Global:57.72
Experiencia previa,4.826942,1.5241952791237126
Aprendizaje autónomo,4.753233,4.275
Posesión de información,4.710952,1.4409457699513741
Pensamiento crítico,4.658552,2.7097272820838985
Aprovechar oportunidades,4.796937,4.311
Desarrollo de redes de contactos ,4.791136,1.5363387770030323
Toma de decisiones y solución de problemas ,4.888132,1.2770954557830478
Persuasión ,4.805802,2.7696393185265515
Creatividad e innovación,4.758982,2.930012536326117
Liderazgo ,4.830064,3.5566225009738464
Inconformidad e individualismo,4.886479,2.174933990138051
Locus de control interno ,4.820008,1.3209152595398888
Tendencia a asumir riesgos ,4.883331,1.6348571119189281
Tolerancia al fracaso y a la incertidumbre ,4.797048,4.311
Motivación,4.771941,3.0246086495282545
Persistencia ,4.86577,4.359378465267106
Legitimidad,4.753092,4.272909695024006
Autoeficacia ,4.774559,3.112298246174318
Competitividad,4.737989,1.9954264998109632
Confianza ,4.73154,2.9792658372023046
