Conocimiento:7.65
Ideal_Conocimiento:9.82
Habilidades:6.58
Ideal_Habilidades:9.88
Actitudes_y_Valores:7.1
Ideal_Ac_Val:9.85
Global:81.64
Previous experience,4.826942,3.9172191553839815
Autonomous Learning ,4.753233,4.275
Possesion of information,4.710952,4.077042209984803
Critical thinking,4.658552,3.0333149759446796
Seize opportunities,4.796937,3.4153306619966566
Development  of contact network,4.791136,4.234411009935124
Decision making and problem solving,4.888132,4.392
Persuasion ,4.805802,2.433810275371572
Creativity e innovation,4.758982,3.1414343984956568
Leadership ,4.830064,2.1197636559442348
Nonconformity and individualism,4.886479,4.323021159362998
Locus of internal control ,4.820008,4.338
Tendency to take risks ,4.883331,4.392
Tolerance for failure and uncertainty ,4.797048,1.8738343895925138
Motivation,4.771941,4.293
Persistence ,4.86577,3.81910364888413
Legitimacy,4.753092,3.4623897902032654
Self-Eficacy ,4.774559,2.93203580603112
Competitiveness,4.737989,3.187228645338172
Trust ,4.73154,2.8832959858580987
