Conocimiento:6.04
Ideal_Conocimiento:9.82
Habilidades:6.51
Ideal_Habilidades:9.88
Actitudes_y_Valores:6.11
Ideal_Ac_Val:9.85
Global:64.79
Experiencia previa,4.826942,1.7948891769715316
Aprendizaje autónomo,4.753233,4.275
Posesión de información,4.710952,2.0794400482843294
Pensamiento crítico,4.658552,3.921480638890369
Aprovechar oportunidades,4.796937,4.311
Desarrollo de redes de contactos ,4.791136,3.96094849891988
Toma de decisiones y solución de problemas ,4.888132,2.0302497407441433
Persuasión ,4.805802,2.664309969472967
Creatividad e innovación,4.758982,4.251066863620402
Liderazgo ,4.830064,2.3182936091414144
Inconformidad e individualismo,4.886479,3.0801173952415386
Locus de control interno ,4.820008,1.7335014292591437
Tendencia a asumir riesgos ,4.883331,2.064471654655385
Tolerancia al fracaso y a la incertidumbre ,4.797048,3.6809597161753285
Motivación,4.771941,4.293
Persistencia ,4.86577,3.1731122345916645
Legitimidad,4.753092,3.9593234303119074
Autoeficacia ,4.774559,3.572213346724111
Competitividad,4.737989,2.1247039590651102
Confianza ,4.73154,2.8748967459290795
